"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Sunday 14th February 2021 21:56","https://sullygnome.com/channel/sykkuno/stream/41707095470","453","41242","51204","8072","1041","312879","38620","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Sunday 14th February 2021 00:34","https://sullygnome.com/channel/sykkuno/stream/41695865118","310","30956","36299","4087","778","159284","27825","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Friday 12th February 2021 22:14","https://sullygnome.com/channel/sykkuno/stream/41680178974","390","36909","48789","7202","1108","247177","38027","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Friday 12th February 2021 22:00","https://sullygnome.com/channel/sykkuno/stream/41679950158","0","16515","25053","716","2864","29821","119284","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Thursday 11th February 2021 23:14","https://sullygnome.com/channel/sykkuno/stream/41668478894","240","26885","30259","2626","656","114386","28596","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Wednesday 10th February 2021 22:05","https://sullygnome.com/channel/sykkuno/stream/41655726670","339","32466","38033","5311","923","210239","33582","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Wednesday 10th February 2021 00:49","https://sullygnome.com/channel/sykkuno/stream/41645771758","385","32826","37383","6430","989","229727","33018","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Valheim|Valheim|https://static-cdn.jtvnw.net/ttv-boxart/Valheim-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Monday 8th February 2021 22:58","https://sullygnome.com/channel/sykkuno/stream/41632982430","391","29537","33609","6568","1010","215400","30888","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Sunday 7th February 2021 00:52","https://sullygnome.com/channel/sykkuno/stream/41610359342","277","30395","36864","4848","1020","146139","27530","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Saturday 6th February 2021 11:03","https://sullygnome.com/channel/sykkuno/stream/41603104782","161","21567","22935","2110","767","69539","21986","Pummel Party|Pummel_Party|https://static-cdn.jtvnw.net/ttv-boxart/Pummel%20Party-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Saturday 6th February 2021 00:52","https://sullygnome.com/channel/sykkuno/stream/41596433838","217","30716","37457","3457","921","137751","32393","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Wednesday 3rd February 2021 23:06","https://sullygnome.com/channel/sykkuno/stream/41571272574","368","32075","36451","6776","1084","223290","33447","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Tuesday 2nd February 2021 23:49","https://sullygnome.com/channel/sykkuno/stream/41560267278","295","37180","41166","6769","1353","200494","36138","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Monday 1st February 2021 22:57","https://sullygnome.com/channel/sykkuno/stream/41548538494","407","38725","53306","10842","1548","312644","42047","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
