"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"12","Thursday 14th January 2021 22:36","https://sullygnome.com/channel/sykkuno/stream/41313843918","458","36544","42216","8078","1042","308715","38396","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Thursday 14th January 2021 00:31","https://sullygnome.com/channel/sykkuno/stream/41303269262","178","48809","62328","4164","1388","148775","49591","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Wednesday 13th January 2021 00:45","https://sullygnome.com/channel/sykkuno/stream/41291403870","404","67946","89827","14254","2111","353622","49423","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Sunday 10th January 2021 23:00","https://sullygnome.com/channel/sykkuno/stream/41267915246","345","65231","83749","13867","2311","384838","58719","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Sunday 10th January 2021 01:04","https://sullygnome.com/channel/sykkuno/stream/41257642142","400","57657","66441","14261","2112","293419","43469","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Saturday 9th January 2021 01:00","https://sullygnome.com/channel/sykkuno/stream/41244544622","330","56663","87525","13580","2361","284773","49525","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Friday 8th January 2021 00:50","https://sullygnome.com/channel/sykkuno/stream/41232494510","429","46569","58791","16767","2312","365312","47459","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Tuesday 5th January 2021 22:52","https://sullygnome.com/channel/sykkuno/stream/41207988510","247","59134","71667","12933","3043","288754","61751","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Monday 4th January 2021 23:30","https://sullygnome.com/channel/sykkuno/stream/41196809486","299","43448","48242","11460","2292","258832","51766","Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Sunday 3rd January 2021 00:00","https://sullygnome.com/channel/sykkuno/stream/41173213598","345","48000","56888","13696","2282","267254","44542","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Saturday 2nd January 2021 01:54","https://sullygnome.com/channel/sykkuno/stream/41163471950","320","38975","46967","10394","1889","230431","41896","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Project Winter|Project_Winter|https://static-cdn.jtvnw.net/ttv-boxart/Project%20Winter-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rust|Rust|https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
