"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Monday 21st December 2020 20:32","https://sullygnome.com/channel/tubbo/stream/40436623516","132","65311","79008","7517","3340","107935","47971","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Sunday 20th December 2020 18:09","https://sullygnome.com/channel/tubbo/stream/40422089116","245","46330","53900","13218","3110","199634","41211","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Saturday 19th December 2020 18:51","https://sullygnome.com/channel/tubbo/stream/40409177836","143","84006","97609","10251","3727","261184","80989","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Friday 18th December 2020 16:01","https://sullygnome.com/channel/tubbo/stream/40393395180","463","43554","110394","22319","2879","414492","50284","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Thursday 17th December 2020 17:56","https://sullygnome.com/channel/tubbo/stream/40383368748","213","66095","98857","18677","4980","325889","76442","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Wednesday 16th December 2020 19:57","https://sullygnome.com/channel/tubbo/stream/40374438044","62","61439","80061","5130","4104","109187","87349","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Tuesday 15th December 2020 18:00","https://sullygnome.com/channel/tubbo/stream/40362144044","164","69220","85152","8269","3006","150107","54584","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Monday 14th December 2020 17:59","https://sullygnome.com/channel/tubbo/stream/40352018364","225","55700","74620","11235","2996","267369","63689","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Sunday 13th December 2020 17:56","https://sullygnome.com/channel/tubbo/stream/40341774684","93","63735","68957","3717","2478","83553","55702","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Saturday 12th December 2020 19:34","https://sullygnome.com/channel/tubbo/stream/40329938940","190","66649","127171","9916","3051","230585","70949","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Friday 11th December 2020 18:12","https://sullygnome.com/channel/tubbo/stream/40314826748","122","73730","88235","7463","3316","155119","53041","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Thursday 10th December 2020 18:01","https://sullygnome.com/channel/tubbo/stream/40303015964","223","81205","87559","16059","4282","258520","58069","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Wednesday 9th December 2020 17:58","https://sullygnome.com/channel/tubbo/stream/40291279724","136","66854","73891","7774","3455","164427","73078","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Tuesday 8th December 2020 16:01","https://sullygnome.com/channel/tubbo/stream/40279036172","223","50555","67984","11280","3008","174813","46616","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Monday 7th December 2020 18:12","https://sullygnome.com/channel/tubbo/stream/40269737308","122","76391","90958","8218","3652","186341","56405","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Sunday 6th December 2020 16:03","https://sullygnome.com/channel/tubbo/stream/40256745212","281","29515","35395","9266","2059","157707","30845","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Saturday 5th December 2020 17:45","https://sullygnome.com/channel/tubbo/stream/40244205372","315","31719","55259","13795","2508","252224","41995","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Friday 4th December 2020 20:37","https://sullygnome.com/channel/tubbo/stream/40234276924","112","87539","121066","7774","3887","191860","63106","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Thursday 3rd December 2020 18:29","https://sullygnome.com/channel/tubbo/stream/40220859868","105","56307","61350","4685","2677","86625","49500","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Wednesday 2nd December 2020 19:33","https://sullygnome.com/channel/tubbo/stream/40211738892","101","95935","114431","4815","2751","248671","70084","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Tuesday 1st December 2020 18:44","https://sullygnome.com/channel/tubbo/stream/40198333932","300","42629","60729","11703","2340","218894","42219","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Sunday 29th November 2020 19:28","https://sullygnome.com/channel/tubbo/stream/40178285996","121","65268","73576","6753","3376","157635","69438","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Saturday 28th November 2020 18:28","https://sullygnome.com/channel/tubbo/stream/40163576300","271","29841","50970","8951","1989","162136","33397","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Friday 27th November 2020 18:06","https://sullygnome.com/channel/tubbo/stream/40149382716","128","29252","43176","3150","1400","89991","34965","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Immortals Fenyx Rising|Gods_and_Monsters|https://static-cdn.jtvnw.net/ttv-boxart/Immortals%20Fenyx%20Rising-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Wednesday 25th November 2020 18:01","https://sullygnome.com/channel/tubbo/stream/40127868972","553","22578","32665","16834","1819","250952","27129","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Tuesday 24th November 2020 17:59","https://sullygnome.com/channel/tubbo/stream/40117291948","195","48957","63242","7267","2236","137853","39707","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Sunday 22nd November 2020 18:03","https://sullygnome.com/channel/tubbo/stream/40095679308","477","32313","66593","16456","2057","250389","30307","Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Saturday 21st November 2020 18:05","https://sullygnome.com/channel/tubbo/stream/40081086652","129","56438","69838","9095","4042","121588","49085","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Friday 20th November 2020 21:53","https://sullygnome.com/channel/tubbo/stream/40070533788","156","37617","66873","6203","2255","132860","41022","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Thursday 19th November 2020 18:00","https://sullygnome.com/channel/tubbo/stream/40050738028","149","55054","62091","5981","2392","143332","47163","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Wednesday 18th November 2020 18:00","https://sullygnome.com/channel/tubbo/stream/40037395788","419","22957","29570","13910","1987","211811","29231","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Tuesday 17th November 2020 17:57","https://sullygnome.com/channel/tubbo/stream/40024035676","152","51451","62259","7200","2618","132168","48061","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Monday 16th November 2020 17:59","https://sullygnome.com/channel/tubbo/stream/40011367900","240","124627","163716","36144","9036","552750","138187","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Sunday 15th November 2020 18:00","https://sullygnome.com/channel/tubbo/stream/40001345468","164","37000","43807","8165","2969","105723","36046","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Saturday 14th November 2020 19:20","https://sullygnome.com/channel/tubbo/stream/39988907660","204","30209","50363","7575","2164","135794","35854","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Friday 13th November 2020 17:57","https://sullygnome.com/channel/tubbo/stream/39973563980","152","34066","38894","5502","2000","98357","31587","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Thursday 12th November 2020 18:12","https://sullygnome.com/channel/tubbo/stream/39962676396","107","23962","29695","3501","1750","63062","27338","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Wednesday 11th November 2020 18:00","https://sullygnome.com/channel/tubbo/stream/39952253788","149","40225","44537","5439","2175","99375","33138","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Tuesday 10th November 2020 18:15","https://sullygnome.com/channel/tubbo/stream/39941562028","120","40639","44662","4901","2178","65335","29037","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Monday 9th November 2020 20:02","https://sullygnome.com/channel/tubbo/stream/39933332620","147","24978","33589","6282","2512","89830","35932","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Sunday 8th November 2020 18:18","https://sullygnome.com/channel/tubbo/stream/39922218060","101","42981","47769","3464","1979","64498","26133","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Saturday 7th November 2020 15:59","https://sullygnome.com/channel/tubbo/stream/39907205884","255","23098","28440","7593","1786","100360","20862","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Friday 6th November 2020 17:54","https://sullygnome.com/channel/tubbo/stream/39896117244","110","36807","45873","4353","2176","81715","27639","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Thursday 5th November 2020 16:31","https://sullygnome.com/channel/tubbo/stream/39884887820","148","24408","30017","3747","1498","63776","23412","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Wednesday 4th November 2020 16:02","https://sullygnome.com/channel/tubbo/stream/39875142412","162","30656","32483","5749","2090","88072","25848","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Tuesday 3rd November 2020 17:58","https://sullygnome.com/channel/tubbo/stream/39867430076","76","28620","36523","2754","1836","53907","20696","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Monday 2nd November 2020 18:14","https://sullygnome.com/channel/tubbo/stream/39858533996","210","29955","32385","5503","1693","91947","28291","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Sunday 1st November 2020 18:22","https://sullygnome.com/channel/tubbo/stream/39849309052","202","29147","33774","6691","1911","116770","27604","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Saturday 31st October 2020 17:50","https://sullygnome.com/channel/tubbo/stream/39836689420","114","33665","48639","4311","2155","74917","18649","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Friday 30th October 2020 18:30","https://sullygnome.com/channel/tubbo/stream/39825250524","179","32640","43576","6976","2325","131299","31238","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Wednesday 28th October 2020 18:08","https://sullygnome.com/channel/tubbo/stream/39804624092","126","34660","40723","3852","1712","74924","25873","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Tuesday 27th October 2020 17:59","https://sullygnome.com/channel/tubbo/stream/39794884124","120","29928","32582","3280","1640","67454","27000","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Monday 26th October 2020 17:58","https://sullygnome.com/channel/tubbo/stream/39785251820","121","40477","42917","4060","2030","77821","32503","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Saturday 24th October 2020 18:37","https://sullygnome.com/channel/tubbo/stream/39765499804","187","14309","19979","5560","1710","103498","29526","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Wednesday 21st October 2020 18:07","https://sullygnome.com/channel/tubbo/stream/39735553388","157","29850","36389","4828","1755","90644","26785","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Tuesday 20th October 2020 17:53","https://sullygnome.com/channel/tubbo/stream/39726415772","261","33124","37145","8194","1820","132722","26616","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Monday 19th October 2020 19:00","https://sullygnome.com/channel/tubbo/stream/39718395596","149","27686","37498","5441","2176","88639","33457","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Sunday 18th October 2020 18:47","https://sullygnome.com/channel/tubbo/stream/39709462028","117","27381","29080","3580","1790","59819","25452","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Saturday 17th October 2020 17:19","https://sullygnome.com/channel/tubbo/stream/39697423964","115","26959","31229","3274","1637","60388","23215","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Friday 16th October 2020 18:36","https://sullygnome.com/channel/tubbo/stream/39688030892","173","65467","89241","16644","5548","314938","67914","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Wednesday 14th October 2020 19:45","https://sullygnome.com/channel/tubbo/stream/39671883772","104","27491","40355","3832","2189","76379","34538","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Tuesday 13th October 2020 19:23","https://sullygnome.com/channel/tubbo/stream/39663502572","156","36055","63256","9184","3339","102091","34083","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Saturday 10th October 2020 19:14","https://sullygnome.com/channel/tubbo/stream/39637008428","210","14846","28592","6438","1839","74109","18964","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Friday 9th October 2020 19:09","https://sullygnome.com/channel/tubbo/stream/39626774028","155","20190","30071","5869","2134","81564","29659","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Wednesday 7th October 2020 18:45","https://sullygnome.com/channel/tubbo/stream/39610006092","104","30073","34449","3120","1782","67958","33254","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Tuesday 6th October 2020 17:52","https://sullygnome.com/channel/tubbo/stream/39601337100","217","20983","25809","7505","2001","94726","23713","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Sunday 4th October 2020 18:20","https://sullygnome.com/channel/tubbo/stream/39586171276","234","16456","22501","5900","1475","84353","19655","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Friday 2nd October 2020 21:04","https://sullygnome.com/channel/tubbo/stream/39568132268","100","22334","26575","2559","1462","52069","26129","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Thursday 1st October 2020 17:01","https://sullygnome.com/channel/tubbo/stream/39556701180","103","29904","32046","3340","1908","57193","27141","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Tuesday 29th September 2020 16:52","https://sullygnome.com/channel/tubbo/stream/704975298","322","51282","59565","15826","2877","242445","41801","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Sunday 27th September 2020 19:02","https://sullygnome.com/channel/tubbo/stream/701020386","237","23894","31575","7716","1929","101230","23513","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Saturday 26th September 2020 18:31","https://sullygnome.com/channel/tubbo/stream/698017426","238","26909","51052","9384","2346","146760","33882","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Thursday 24th September 2020 18:00","https://sullygnome.com/channel/tubbo/stream/688228386","149","35655","40763","6854","2741","73680","29472","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Wednesday 23rd September 2020 16:56","https://sullygnome.com/channel/tubbo/stream/682424050","108","35881","42247","5380","2690","63899","31949","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Tuesday 22nd September 2020 16:24","https://sullygnome.com/channel/tubbo/stream/676638322","260","32481","69666","11780","2617","148456","32990","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Monday 21st September 2020 18:13","https://sullygnome.com/channel/tubbo/stream/671156866","211","17750","24702","5780","1651","72759","18591","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Sunday 20th September 2020 16:02","https://sullygnome.com/channel/tubbo/stream/662510242","117","16695","19711","3346","1673","30012","15006","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Saturday 19th September 2020 16:35","https://sullygnome.com/channel/tubbo/stream/653307058","144","18096","19293","4199","1679","38496","13120","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
