"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"120","Saturday 20th July 2019 21:30","https://sullygnome.com/channel/tubbo/stream/34981669120","30","2","3","0","0","8","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"121","Friday 19th July 2019 17:51","https://sullygnome.com/channel/tubbo/stream/34965383440","113","4","7","-1","0","28","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"122","Thursday 18th July 2019 13:44","https://sullygnome.com/channel/tubbo/stream/34950583168","120","6","11","2","0","32","11","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"123","Wednesday 17th July 2019 15:30","https://sullygnome.com/channel/tubbo/stream/34938790128","15","3","4","0","0","10","16","Space Engineers|Space_Engineers|https://static-cdn.jtvnw.net/ttv-boxart/Space%20Engineers-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"124","Tuesday 16th July 2019 15:29","https://sullygnome.com/channel/tubbo/stream/34926261696","120","6","9","-1","0","28","14","Space Engineers|Space_Engineers|https://static-cdn.jtvnw.net/ttv-boxart/Space%20Engineers-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"125","Sunday 14th July 2019 16:45","https://sullygnome.com/channel/tubbo/stream/34902419472","15","2","3","0","0","11","10","Space Engineers|Space_Engineers|https://static-cdn.jtvnw.net/ttv-boxart/Space%20Engineers-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"126","Saturday 13th July 2019 18:15","https://sullygnome.com/channel/tubbo/stream/34890929200","45","7","8","1","1","15","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"127","Thursday 11th July 2019 16:15","https://sullygnome.com/channel/tubbo/stream/34864607568","15","4","5","0","0","18","18","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"128","Tuesday 9th July 2019 17:40","https://sullygnome.com/channel/tubbo/stream/34840508416","169","11","16","4","1","51","17","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"129","Sunday 7th July 2019 12:08","https://sullygnome.com/channel/tubbo/stream/34812858544","336","11","17","11","1","85","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"130","Saturday 6th July 2019 12:00","https://sullygnome.com/channel/tubbo/stream/34800237120","60","5","7","0","0","10","8","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"131","Friday 5th July 2019 17:28","https://sullygnome.com/channel/tubbo/stream/34790485120","91","10","12","2","1","29","14","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"132","Wednesday 3rd July 2019 17:02","https://sullygnome.com/channel/tubbo/stream/34766293024","147","16","20","1","0","39","14","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"133","Tuesday 2nd July 2019 16:56","https://sullygnome.com/channel/tubbo/stream/34753522496","228","12","17","8","2","72","15","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"134","Monday 1st July 2019 19:45","https://sullygnome.com/channel/tubbo/stream/34743115328","60","9","12","0","0","27","16","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"135","Sunday 30th June 2019 16:41","https://sullygnome.com/channel/tubbo/stream/34728981648","93","6","9","3","1","22","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"136","Saturday 29th June 2019 11:06","https://sullygnome.com/channel/tubbo/stream/34713684944","173","5","10","1","0","26","8","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"137","Wednesday 26th June 2019 17:09","https://sullygnome.com/channel/tubbo/stream/34679175424","125","5","9","3","1","17","6","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"138","Tuesday 25th June 2019 17:19","https://sullygnome.com/channel/tubbo/stream/34666988704","160","8","9","4","1","50","17","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"139","Sunday 23rd June 2019 14:20","https://sullygnome.com/channel/tubbo/stream/34640534528","129","5","9","1","0","23","8","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"140","Saturday 22nd June 2019 11:37","https://sullygnome.com/channel/tubbo/stream/34626359504","232","5","10","2","0","32","8","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"141","Friday 21st June 2019 17:26","https://sullygnome.com/channel/tubbo/stream/34616652000","123","8","17","2","0","31","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"142","Tuesday 18th June 2019 18:13","https://sullygnome.com/channel/tubbo/stream/34579806784","136","4","6","2","0","47","20","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"143","Sunday 16th June 2019 14:24","https://sullygnome.com/channel/tubbo/stream/34553572640","125","10","17","3","1","39","17","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"144","Saturday 15th June 2019 13:01","https://sullygnome.com/channel/tubbo/stream/34539809712","373","8","13","7","1","108","16","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"145","Friday 14th June 2019 17:45","https://sullygnome.com/channel/tubbo/stream/34528449712","135","6","11","1","0","36","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"146","Sunday 9th June 2019 12:45","https://sullygnome.com/channel/tubbo/stream/34464234064","195","10","19","8","2","54","15","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"147","Saturday 8th June 2019 12:39","https://sullygnome.com/channel/tubbo/stream/34451216432","200","10","16","1","0","49","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"148","Friday 7th June 2019 19:15","https://sullygnome.com/channel/tubbo/stream/34441858096","89","12","15","0","0","50","33","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"149","Friday 7th June 2019 16:56","https://sullygnome.com/channel/tubbo/stream/34440170832","123","12","17","2","0","67","29","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"150","Wednesday 5th June 2019 18:26","https://sullygnome.com/channel/tubbo/stream/34416601056","123","7","13","2","0","30","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"151","Tuesday 4th June 2019 19:30","https://sullygnome.com/channel/tubbo/stream/34404753792","150","9","14","4","1","44","16","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"152","Monday 3rd June 2019 17:56","https://sullygnome.com/channel/tubbo/stream/34391339648","138","8","14","3","1","26","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Overwatch|Overwatch|https://static-cdn.jtvnw.net/ttv-boxart/Overwatch-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"153","Sunday 2nd June 2019 13:12","https://sullygnome.com/channel/tubbo/stream/34375876848","392","8","12","4","0","90","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"154","Saturday 1st June 2019 17:57","https://sullygnome.com/channel/tubbo/stream/34365045600","122","7","11","1","0","44","22","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"155","Sunday 26th May 2019 12:02","https://sullygnome.com/channel/tubbo/stream/34276265280","102","8","12","2","1","49","22","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"156","Friday 24th May 2019 18:03","https://sullygnome.com/channel/tubbo/stream/34248957968","176","5","9","3","1","42","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"157","Wednesday 22nd May 2019 19:19","https://sullygnome.com/channel/tubbo/stream/34223559904","40","4","7","0","0","18","11","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"158","Tuesday 21st May 2019 18:15","https://sullygnome.com/channel/tubbo/stream/34209924384","120","7","10","1","0","32","11","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"159","Sunday 19th May 2019 12:02","https://sullygnome.com/channel/tubbo/stream/34180587232","507","10","15","19","2","125","14","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"160","Saturday 18th May 2019 12:04","https://sullygnome.com/channel/tubbo/stream/34164700640","295","16","21","14","2","145","27","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"161","Friday 17th May 2019 17:20","https://sullygnome.com/channel/tubbo/stream/34153312656","159","9","14","1","0","49","17","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"162","Tuesday 14th May 2019 17:15","https://sullygnome.com/channel/tubbo/stream/34117179872","134","8","11","2","1","33","15","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"163","Sunday 12th May 2019 12:22","https://sullygnome.com/channel/tubbo/stream/34089243360","142","12","20","3","1","0","24","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"164","Saturday 11th May 2019 11:15","https://sullygnome.com/channel/tubbo/stream/34072749984","90","7","9","3","1","25","14","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"165","Wednesday 8th May 2019 17:24","https://sullygnome.com/channel/tubbo/stream/34037168000","140","8","11","1","0","23","16","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"166","Tuesday 7th May 2019 17:08","https://sullygnome.com/channel/tubbo/stream/34024662656","141","9","13","6","2","38","14","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"167","Monday 6th May 2019 11:30","https://sullygnome.com/channel/tubbo/stream/34009977152","239","11","16","6","1","85","18","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"168","Sunday 5th May 2019 11:45","https://sullygnome.com/channel/tubbo/stream/33996090976","195","14","21","19","5","83","23","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"169","Saturday 4th May 2019 11:13","https://sullygnome.com/channel/tubbo/stream/33979140832","241","15","33","12","2","139","28","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"170","Friday 3rd May 2019 17:05","https://sullygnome.com/channel/tubbo/stream/33967634736","99","10","15","0","0","42","20","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"171","Wednesday 1st May 2019 16:58","https://sullygnome.com/channel/tubbo/stream/33942057936","136","15","25","4","1","81","32","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"172","Tuesday 30th April 2019 17:18","https://sullygnome.com/channel/tubbo/stream/33928374144","11","2","5","0","0","21","18","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"173","Monday 29th April 2019 17:00","https://sullygnome.com/channel/tubbo/stream/33915689024","104","11","17","2","1","69","28","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"174","Sunday 28th April 2019 11:01","https://sullygnome.com/channel/tubbo/stream/33898562400","373","17","25","28","4","239","36","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"175","Saturday 27th April 2019 14:33","https://sullygnome.com/channel/tubbo/stream/33884364208","131","16","27","8","3","101","41","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"176","Friday 26th April 2019 16:11","https://sullygnome.com/channel/tubbo/stream/33869732768","213","9","13","2","0","92","23","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"177","Wednesday 24th April 2019 17:07","https://sullygnome.com/channel/tubbo/stream/33842343488","142","21","28","12","4","106","38","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"178","Tuesday 23rd April 2019 15:33","https://sullygnome.com/channel/tubbo/stream/33827169232","296","55","115","57","11","580","112","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"179","Saturday 20th April 2019 20:15","https://sullygnome.com/channel/tubbo/stream/33785677088","120","5","9","0","0","24","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Kerbal Space Program|Kerbal_Space_Program|https://static-cdn.jtvnw.net/ttv-boxart/Kerbal%20Space%20Program-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"180","Wednesday 17th April 2019 13:07","https://sullygnome.com/channel/tubbo/stream/33732280576","187","6","12","3","0","37","8","Super Mario Galaxy 2|Super_Mario_Galaxy_2|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Mario%20Galaxy%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"181","Tuesday 16th April 2019 12:28","https://sullygnome.com/channel/tubbo/stream/33716822480","106","5","10","1","0","14","5","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"182","Monday 15th April 2019 15:06","https://sullygnome.com/channel/tubbo/stream/33703558800","83","7","9","4","2","20","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"183","Sunday 14th April 2019 13:33","https://sullygnome.com/channel/tubbo/stream/33686360816","191","11","18","8","2","39","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"184","Saturday 13th April 2019 13:24","https://sullygnome.com/channel/tubbo/stream/33668203856","96","10","13","6","4","37","20","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"185","Friday 12th April 2019 13:00","https://sullygnome.com/channel/tubbo/stream/33650948800","45","2","3","0","0","4","4","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"186","Thursday 11th April 2019 11:45","https://sullygnome.com/channel/tubbo/stream/33636334048","135","4","10","1","0","25","9","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"187","Wednesday 10th April 2019 14:15","https://sullygnome.com/channel/tubbo/stream/33623767968","0","0","0","0","0","0","0","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"188","Wednesday 10th April 2019 13:15","https://sullygnome.com/channel/tubbo/stream/33623147968","30","3","5","-1","-1","11","5","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"189","Tuesday 9th April 2019 11:50","https://sullygnome.com/channel/tubbo/stream/33608314912","189","4","9","3","1","28","7","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"190","Monday 8th April 2019 12:45","https://sullygnome.com/channel/tubbo/stream/33594792496","105","4","9","2","1","12","4","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"191","Sunday 7th April 2019 15:27","https://sullygnome.com/channel/tubbo/stream/33581593120","77","6","7","2","2","11","11","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"192","Saturday 6th April 2019 14:46","https://sullygnome.com/channel/tubbo/stream/33563018480","403","5","10","5","0","59","12","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"193","Saturday 6th April 2019 11:45","https://sullygnome.com/channel/tubbo/stream/33560890976","29","3","5","1","1","10","13","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"194","Friday 5th April 2019 18:25","https://sullygnome.com/channel/tubbo/stream/33548728976","139","4","6","2","0","27","12","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
