"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"33","Wednesday 13th November 2019 20:15","https://sullygnome.com/channel/tubbo/stream/164324401","0","42","42","0","0","0","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Tuesday 12th November 2019 19:15","https://sullygnome.com/channel/tubbo/stream/159913105","104","45","75","17","9","228","114","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Monday 11th November 2019 19:21","https://sullygnome.com/channel/tubbo/stream/155863889","83","34","43","6","4","94","50","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Friday 8th November 2019 19:05","https://sullygnome.com/channel/tubbo/stream/141670161","189","33","39","13","4","237","65","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Wednesday 6th November 2019 19:17","https://sullygnome.com/channel/tubbo/stream/36158934176","72","27","29","19","15","77","48","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Tuesday 5th November 2019 18:44","https://sullygnome.com/channel/tubbo/stream/36151411872","60","49","75","24","32","106","98","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Monday 4th November 2019 17:03","https://sullygnome.com/channel/tubbo/stream/36143733280","71","31","40","5","4","76","50","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Sunday 3rd November 2019 17:04","https://sullygnome.com/channel/tubbo/stream/36136485712","85","54","73","8","5","185","105","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Saturday 2nd November 2019 17:12","https://sullygnome.com/channel/tubbo/stream/36127885152","92","78","103","50","28","372","199","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Friday 1st November 2019 17:40","https://sullygnome.com/channel/tubbo/stream/36119579264","79","37","56","14","9","280","152","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Friday 1st November 2019 16:56","https://sullygnome.com/channel/tubbo/stream/36119342384","18","24","35","7","14","93","186","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Thursday 31st October 2019 16:46","https://sullygnome.com/channel/tubbo/stream/36111960128","103","23","40","7","4","100","41","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Wednesday 30th October 2019 17:06","https://sullygnome.com/channel/tubbo/stream/36104703296","248","35","47","25","5","427","97","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Monday 28th October 2019 16:37","https://sullygnome.com/channel/tubbo/stream/36089755488","112","32","43","7","3","38","71","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Sunday 27th October 2019 17:16","https://sullygnome.com/channel/tubbo/stream/36082234384","118","59","71","16","8","206","82","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Saturday 26th October 2019 15:59","https://sullygnome.com/channel/tubbo/stream/36072879200","135","66","150","26","11","369","73","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Friday 25th October 2019 14:50","https://sullygnome.com/channel/tubbo/stream/36063318576","249","37","80","40","9","401","86","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Wednesday 23rd October 2019 17:07","https://sullygnome.com/channel/tubbo/stream/36048261504","67","29","33","3","2","89","58","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Tuesday 22nd October 2019 17:03","https://sullygnome.com/channel/tubbo/stream/36040724272","71","20","22","3","2","67","53","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Monday 21st October 2019 17:28","https://sullygnome.com/channel/tubbo/stream/36033166864","76","17","18","5","4","61","48","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Sunday 20th October 2019 13:10","https://sullygnome.com/channel/tubbo/stream/36023090224","199","40","51","21","6","301","74","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Saturday 19th October 2019 16:33","https://sullygnome.com/channel/tubbo/stream/36014683344","281","35","94","58","12","591","121","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Friday 18th October 2019 16:41","https://sullygnome.com/channel/tubbo/stream/36004712160","138","36","46","16","8","129","48","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Wednesday 16th October 2019 17:07","https://sullygnome.com/channel/tubbo/stream/35986836032","127","26","35","14","6","145","52","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Tuesday 15th October 2019 17:11","https://sullygnome.com/channel/tubbo/stream/35977290720","108","20","27","7","4","140","64","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Monday 14th October 2019 17:00","https://sullygnome.com/channel/tubbo/stream/35967542208","75","49","88","58","38","339","192","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Sunday 13th October 2019 13:52","https://sullygnome.com/channel/tubbo/stream/35955796864","112","45","52","18","10","167","78","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Saturday 12th October 2019 13:07","https://sullygnome.com/channel/tubbo/stream/35944946608","622","44","83","130","12","1140","102","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Friday 11th October 2019 15:53","https://sullygnome.com/channel/tubbo/stream/35935659664","231","57","95","78","19","265","116","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Wednesday 9th October 2019 17:21","https://sullygnome.com/channel/tubbo/stream/35917948992","83","30","35","19","12","120","80","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Tuesday 8th October 2019 17:30","https://sullygnome.com/channel/tubbo/stream/35908713264","179","28","52","49","15","361","101","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Monday 7th October 2019 17:30","https://sullygnome.com/channel/tubbo/stream/35899627232","0","4","4","0","0","29","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Sunday 6th October 2019 16:09","https://sullygnome.com/channel/tubbo/stream/35888437680","65","40","59","46","13","473","120","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Saturday 5th October 2019 13:55","https://sullygnome.com/channel/tubbo/stream/35877115696","109","46","51","30","20","694","410","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Saturday 5th October 2019 11:00","https://sullygnome.com/channel/tubbo/stream/35875927408","74","25","29","10","8","126","60","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Tuesday 1st October 2019 17:15","https://sullygnome.com/channel/tubbo/stream/35838992688","119","20","51","30","13","232","103","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Monday 30th September 2019 17:03","https://sullygnome.com/channel/tubbo/stream/35829330032","131","18","23","10","4","101","44","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Sunday 29th September 2019 14:11","https://sullygnome.com/channel/tubbo/stream/35818059648","288","49","90","128","25","1013","192","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Saturday 28th September 2019 12:06","https://sullygnome.com/channel/tubbo/stream/35805185360","188","48","123","60","18","545","156","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Friday 27th September 2019 17:03","https://sullygnome.com/channel/tubbo/stream/35796182784","161","20","27","17","6","147","49","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Sunday 22nd September 2019 17:21","https://sullygnome.com/channel/tubbo/stream/35744616464","38","37","53","48","10","388","81","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Saturday 21st September 2019 12:29","https://sullygnome.com/channel/tubbo/stream/35731386880","165","37","53","31","10","326","95","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Friday 20th September 2019 16:58","https://sullygnome.com/channel/tubbo/stream/35721494720","121","21","29","3","1","119","51","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Wednesday 18th September 2019 17:05","https://sullygnome.com/channel/tubbo/stream/35700496864","69","15","19","3","2","89","51","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Tuesday 17th September 2019 17:01","https://sullygnome.com/channel/tubbo/stream/35689942592","119","16","20","15","7","79","34","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Monday 16th September 2019 17:16","https://sullygnome.com/channel/tubbo/stream/35680049296","88","21","25","6","4","82","44","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Sunday 15th September 2019 13:50","https://sullygnome.com/channel/tubbo/stream/35667829904","99","39","50","18","12","149","80","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Saturday 14th September 2019 13:59","https://sullygnome.com/channel/tubbo/stream/35655276000","165","33","44","33","11","219","73","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Friday 13th September 2019 17:07","https://sullygnome.com/channel/tubbo/stream/35644743968","187","18","26","19","5","137","40","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Wednesday 11th September 2019 18:08","https://sullygnome.com/channel/tubbo/stream/35623720672","66","10","13","7","7","192","45","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Tuesday 10th September 2019 18:00","https://sullygnome.com/channel/tubbo/stream/35612965376","105","14","20","7","3","66","33","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Monday 9th September 2019 17:06","https://sullygnome.com/channel/tubbo/stream/35602417632","53","17","18","0","0","15","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Sunday 8th September 2019 14:17","https://sullygnome.com/channel/tubbo/stream/35589731648","268","37","138","57","12","415","88","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Saturday 7th September 2019 14:24","https://sullygnome.com/channel/tubbo/stream/35576994272","320","24","32","27","4","217","37","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Friday 6th September 2019 17:05","https://sullygnome.com/channel/tubbo/stream/35565083232","204","18","32","16","4","137","34","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Wednesday 4th September 2019 14:39","https://sullygnome.com/channel/tubbo/stream/35542068624","170","26","33","12","4","113","37","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Tuesday 3rd September 2019 14:39","https://sullygnome.com/channel/tubbo/stream/35531215872","320","19","29","17","3","144","25","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Monday 2nd September 2019 18:38","https://sullygnome.com/channel/tubbo/stream/35522451408","201","23","40","14","4","121","36","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Monday 2nd September 2019 14:45","https://sullygnome.com/channel/tubbo/stream/35519789104","150","12","28","14","5","87","31","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Sunday 1st September 2019 14:44","https://sullygnome.com/channel/tubbo/stream/35508257712","270","21","28","21","4","224","46","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Saturday 31st August 2019 14:41","https://sullygnome.com/channel/tubbo/stream/35495563008","198","19","26","22","5","159","38","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Friday 30th August 2019 13:42","https://sullygnome.com/channel/tubbo/stream/35483036384","122","9","19","6","3","51","18","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Thursday 29th August 2019 14:23","https://sullygnome.com/channel/tubbo/stream/35472097216","111","10","16","4","2","47","23","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Wednesday 28th August 2019 14:38","https://sullygnome.com/channel/tubbo/stream/35460633056","381","15","22","23","3","169","24","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Tuesday 27th August 2019 18:46","https://sullygnome.com/channel/tubbo/stream/35451540720","343","16","32","34","5","222","34","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Tuesday 27th August 2019 14:46","https://sullygnome.com/channel/tubbo/stream/35449139216","193","14","22","5","1","72","22","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Monday 26th August 2019 21:06","https://sullygnome.com/channel/tubbo/stream/35441009520","248","10","16","8","2","51","10","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Monday 26th August 2019 14:34","https://sullygnome.com/channel/tubbo/stream/35437047744","385","9","16","5","0","79","11","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
