"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"38","Monday 9th November 2020 19:18","https://sullygnome.com/channel/tommyinnit/stream/39932618860","101","27280","68503","4569","2610","118468","67696","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Sunday 8th November 2020 19:46","https://sullygnome.com/channel/tommyinnit/stream/39923597388","118","80768","90748","5745","2872","132457","55070","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Saturday 7th November 2020 19:53","https://sullygnome.com/channel/tommyinnit/stream/39910969436","111","69612","81712","5856","2928","136626","53202","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Friday 6th November 2020 20:06","https://sullygnome.com/channel/tommyinnit/stream/39898510796","128","106031","120894","7336","3260","210216","75074","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Thursday 5th November 2020 18:57","https://sullygnome.com/channel/tommyinnit/stream/39886972620","92","66814","86815","5871","3354","121802","69601","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Tuesday 3rd November 2020 19:09","https://sullygnome.com/channel/tommyinnit/stream/39868497452","80","71673","87734","4814","3209","132952","67604","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Sunday 1st November 2020 19:57","https://sullygnome.com/channel/tommyinnit/stream/39850668428","107","57518","72250","5451","2725","131315","65657","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Saturday 31st October 2020 18:37","https://sullygnome.com/channel/tommyinnit/stream/39837399836","52","68262","74501","2252","2252","73834","40255","Five Nights at Freddy's 4|Five_Nights_at_Freddys_4_The_Final_Chapter|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s%204-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Friday 30th October 2020 18:55","https://sullygnome.com/channel/tommyinnit/stream/39825631260","124","58115","73633","8080","3591","168315","64462","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Thursday 29th October 2020 19:35","https://sullygnome.com/channel/tommyinnit/stream/39815791196","144","72647","82459","8582","3432","166719","66687","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Tuesday 27th October 2020 19:58","https://sullygnome.com/channel/tommyinnit/stream/39796601292","76","80721","84596","3271","2616","116026","70493","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Saturday 24th October 2020 18:37","https://sullygnome.com/channel/tommyinnit/stream/39765494764","187","84086","93306","11587","3565","295468","81680","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Thursday 22nd October 2020 19:43","https://sullygnome.com/channel/tommyinnit/stream/39746004412","91","81551","87087","4742","3161","119108","65075","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Monday 19th October 2020 19:47","https://sullygnome.com/channel/tommyinnit/stream/39719065036","57","73142","73981","707","1414","38438","76876","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Saturday 17th October 2020 19:19","https://sullygnome.com/channel/tommyinnit/stream/39699165916","85","86683","95958","4338","2892","0","56076","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Friday 16th October 2020 19:38","https://sullygnome.com/channel/tommyinnit/stream/39688949116","96","126190","153368","8615","4922","328935","135100","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Thursday 15th October 2020 19:46","https://sullygnome.com/channel/tommyinnit/stream/39680183132","88","81279","85153","3707","2471","106975","50267","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Tuesday 13th October 2020 19:35","https://sullygnome.com/channel/tommyinnit/stream/39663641756","69","65256","67530","2047","2047","47001","28209","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Monday 12th October 2020 19:57","https://sullygnome.com/channel/tommyinnit/stream/39655881564","93","66723","80777","5347","3055","151184","69831","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Sunday 11th October 2020 18:19","https://sullygnome.com/channel/tommyinnit/stream/39646422492","115","73941","79312","5552","2776","105669","44328","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Saturday 10th October 2020 18:50","https://sullygnome.com/channel/tommyinnit/stream/39636659164","129","73136","86173","6734","2992","155599","55130","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Friday 9th October 2020 19:22","https://sullygnome.com/channel/tommyinnit/stream/39626953052","82","45461","59030","8904","5936","89998","43810","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Thursday 8th October 2020 18:45","https://sullygnome.com/channel/tommyinnit/stream/39617952236","164","65330","71607","8132","2957","164206","41934","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Tuesday 6th October 2020 19:37","https://sullygnome.com/channel/tommyinnit/stream/39602721740","82","48557","53928","3089","2059","77079","37396","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Monday 5th October 2020 19:09","https://sullygnome.com/channel/tommyinnit/stream/39594529948","125","74787","88228","7285","3237","149245","53800","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Friday 2nd October 2020 19:12","https://sullygnome.com/channel/tommyinnit/stream/39566773564","107","65564","69171","3603","2058","96973","46071","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Thursday 1st October 2020 18:54","https://sullygnome.com/channel/tommyinnit/stream/39558203052","95","68541","80219","4615","2637","103599","46888","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Sunday 27th September 2020 19:12","https://sullygnome.com/channel/tommyinnit/stream/701058690","92","47053","57773","4422","2526","105457","40465","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Saturday 26th September 2020 18:39","https://sullygnome.com/channel/tommyinnit/stream/698050226","185","64609","79183","10020","3083","245312","64720","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Friday 25th September 2020 16:47","https://sullygnome.com/channel/tommyinnit/stream/693244338","117","87698","94142","7000","3500","148308","68518","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Tuesday 22nd September 2020 18:06","https://sullygnome.com/channel/tommyinnit/stream/677615874","143","101113","112261","8277","3310","191672","64017","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Monday 21st September 2020 18:53","https://sullygnome.com/channel/tommyinnit/stream/671592578","171","44228","55081","6106","2035","134481","39541","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Sunday 20th September 2020 19:43","https://sullygnome.com/channel/tommyinnit/stream/665031698","106","57551","61526","3821","2183","91099","34802","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Saturday 19th September 2020 19:33","https://sullygnome.com/channel/tommyinnit/stream/655654226","116","34372","39318","3731","1865","58827","29413","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Friday 18th September 2020 19:42","https://sullygnome.com/channel/tommyinnit/stream/644221010","77","31757","33407","1492","1492","30886","16762","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Thursday 17th September 2020 19:28","https://sullygnome.com/channel/tommyinnit/stream/635804530","91","31017","32866","2491","1660","54068","32850","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Wednesday 16th September 2020 19:07","https://sullygnome.com/channel/tommyinnit/stream/628112146","67","31198","35072","2157","1725","47086","33855","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Tuesday 15th September 2020 18:00","https://sullygnome.com/channel/tommyinnit/stream/619501538","89","38185","39081","2739","1826","64910","36602","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Monday 14th September 2020 18:40","https://sullygnome.com/channel/tommyinnit/stream/612185634","124","38699","43601","5362","2383","71248","31665","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Sunday 13th September 2020 18:11","https://sullygnome.com/channel/tommyinnit/stream/604231426","168","35360","40945","7195","2398","110564","34225","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Saturday 12th September 2020 18:46","https://sullygnome.com/channel/tommyinnit/stream/595085970","178","49844","57707","10821","3607","137304","45768","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Friday 11th September 2020 18:52","https://sullygnome.com/channel/tommyinnit/stream/585750098","82","33029","36770","3255","2170","46153","23250","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Tuesday 8th September 2020 18:36","https://sullygnome.com/channel/tommyinnit/stream/561124978","113","37213","39555","4324","2162","71082","25273","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Monday 7th September 2020 17:58","https://sullygnome.com/channel/tommyinnit/stream/552440898","76","35532","42200","3288","2192","48993","22012","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Saturday 5th September 2020 19:07","https://sullygnome.com/channel/tommyinnit/stream/535505026","97","28990","34856","2753","1573","49277","22213","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Thursday 3rd September 2020 17:40","https://sullygnome.com/channel/tommyinnit/stream/516005586","79","32153","35753","2589","1726","45151","22573","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Wednesday 2nd September 2020 19:05","https://sullygnome.com/channel/tommyinnit/stream/508603666","129","29945","33855","3649","1621","56674","25188","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Tuesday 1st September 2020 19:21","https://sullygnome.com/channel/tommyinnit/stream/499861106","83","36316","39327","2740","1826","47288","31525","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Monday 31st August 2020 16:41","https://sullygnome.com/channel/tommyinnit/stream/488557842","318","34950","42498","11442","2080","202456","35731","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Sunday 30th August 2020 18:11","https://sullygnome.com/channel/tommyinnit/stream/480477586","93","29828","33791","3014","1722","47045","22665","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Saturday 29th August 2020 17:59","https://sullygnome.com/channel/tommyinnit/stream/470458498","90","29986","35605","2827","1884","46350","22777","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Friday 28th August 2020 18:26","https://sullygnome.com/channel/tommyinnit/stream/461236562","183","30699","35293","5135","1580","73164","19359","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Thursday 27th August 2020 17:51","https://sullygnome.com/channel/tommyinnit/stream/451453858","113","39100","42338","3929","1964","60341","23409","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Wednesday 26th August 2020 18:17","https://sullygnome.com/channel/tommyinnit/stream/442236082","117","39804","45070","3925","1962","57924","22572","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Tuesday 25th August 2020 18:22","https://sullygnome.com/channel/tommyinnit/stream/432644674","127","37216","42380","3951","1756","63559","21974","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Monday 24th August 2020 18:22","https://sullygnome.com/channel/tommyinnit/stream/423047426","277","26907","33293","7649","1610","107447","20393","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
