"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"24","Monday 11th January 2021 23:16","https://sullygnome.com/channel/ranboolive/stream/41279217886","118","62849","65930","6531","3265","99786","49893","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Sunday 10th January 2021 19:56","https://sullygnome.com/channel/ranboolive/stream/41266533454","228","38913","65498","16236","4059","181372","33425","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Saturday 9th January 2021 19:50","https://sullygnome.com/channel/ranboolive/stream/41254074350","279","25226","30139","11025","2321","142002","29895","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Saturday 9th January 2021 00:45","https://sullygnome.com/channel/ranboolive/stream/41244358510","135","40588","43826","6805","2722","74534","23703","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Thursday 7th January 2021 23:06","https://sullygnome.com/channel/ranboolive/stream/41231273966","143","52722","61862","10925","4370","102709","41083","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Wednesday 6th January 2021 19:11","https://sullygnome.com/channel/ranboolive/stream/41217620462","153","68091","105475","30501","11091","-2989872","89018","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Tuesday 5th January 2021 19:55","https://sullygnome.com/channel/ranboolive/stream/41206240382","109","44377","60916","12120","6060","222585","60926","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Tuesday 5th January 2021 04:31","https://sullygnome.com/channel/ranboolive/stream/41200797134","193","28273","32670","7976","2454","74143","20931","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Sunday 3rd January 2021 23:00","https://sullygnome.com/channel/ranboolive/stream/41185305454","149","21921","24897","5208","2083","69489","22071","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Saturday 2nd January 2021 21:14","https://sullygnome.com/channel/ranboolive/stream/41172050830","330","15873","18028","8437","1534","83080","15105","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Saturday 2nd January 2021 03:07","https://sullygnome.com/channel/ranboolive/stream/41164439966","187","30626","37645","7078","2177","69309","21325","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
