"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"17","Sunday 29th November 2020 17:02","https://sullygnome.com/channel/jacksepticeye/stream/40175896972","192","17392","19823","8462","2603","63181","16948","Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Saturday 28th November 2020 20:58","https://sullygnome.com/channel/jacksepticeye/stream/40166341692","166","22938","27471","8161","2967","63571","18996","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Saturday 28th November 2020 00:11","https://sullygnome.com/channel/jacksepticeye/stream/40154906508","153","21624","25980","12486","4540","93672","29456","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Thursday 26th November 2020 17:55","https://sullygnome.com/channel/jacksepticeye/stream/40138197996","184","13339","15458","8258","2540","57131","15394","Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Wednesday 25th November 2020 19:50","https://sullygnome.com/channel/jacksepticeye/stream/40129668268","174","38978","44035","14909","4969","97839","32613","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Sunday 22nd November 2020 18:16","https://sullygnome.com/channel/jacksepticeye/stream/40095913164","238","15641","17304","8931","2232","70927","15445","Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Tuesday 17th November 2020 19:02","https://sullygnome.com/channel/jacksepticeye/stream/40025267884","267","15270","19889","10197","2266","92654","19190","Call of Duty: Black Ops Cold War|Call_of_Duty_2020|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Black%20Ops%20Cold%20War-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Sunday 15th November 2020 18:00","https://sullygnome.com/channel/jacksepticeye/stream/40001335260","209","10081","11084","6417","1833","48962","12036","Demon's Souls|Demons_Souls|https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Saturday 14th November 2020 16:30","https://sullygnome.com/channel/jacksepticeye/stream/39985956652","149","8432","9931","4671","1868","31769","12707","Demon's Souls|Demons_Souls|https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Friday 13th November 2020 15:29","https://sullygnome.com/channel/jacksepticeye/stream/39971233964","180","9590","10400","6162","2054","43251","12039","Demon's Souls|Demons_Souls|https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Thursday 12th November 2020 15:58","https://sullygnome.com/channel/jacksepticeye/stream/39960695036","286","11284","12990","12111","2422","89456","16468","Demon's Souls|Demons_Souls|https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Wednesday 11th November 2020 17:58","https://sullygnome.com/channel/jacksepticeye/stream/39952208588","226","15900","18182","11883","2970","81999","18090","Demon's Souls|Demons_Souls|https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Tuesday 10th November 2020 20:15","https://sullygnome.com/channel/jacksepticeye/stream/39943708252","225","15756","21495","13330","3332","86742","21685","Marvel's Spider-Man|Marvels_Spider-Man|https://static-cdn.jtvnw.net/ttv-boxart/Marvel%27s%20Spider-Man-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Thursday 5th November 2020 15:49","https://sullygnome.com/channel/jacksepticeye/stream/39884375948","205","10416","12229","8982","2566","62459","15368","Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Ghostrunner|Ghostrunner|https://static-cdn.jtvnw.net/ttv-boxart/Ghostrunner-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Monday 2nd November 2020 19:30","https://sullygnome.com/channel/jacksepticeye/stream/39859683500","164","13136","14901","5769","2097","49071","14365","The Dark Pictures Anthology: Little Hope|The_Dark_Pictures_anthology_Little_Hope|https://static-cdn.jtvnw.net/ttv-boxart/./The%20Dark%20Pictures%20Anthology:%20Little%20Hope-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Sunday 1st November 2020 19:02","https://sullygnome.com/channel/jacksepticeye/stream/39849895132","132","16373","17415","5280","2346","42541","18907","The Dark Pictures Anthology: Little Hope|The_Dark_Pictures_anthology_Little_Hope|https://static-cdn.jtvnw.net/ttv-boxart/./The%20Dark%20Pictures%20Anthology:%20Little%20Hope-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Friday 30th October 2020 18:57","https://sullygnome.com/channel/jacksepticeye/stream/39825655836","197","25361","31554","14481","4137","131379","35378","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Thursday 29th October 2020 18:53","https://sullygnome.com/channel/jacksepticeye/stream/39815134044","246","33811","40677","26735","6290","224541","44346","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Tuesday 27th October 2020 19:02","https://sullygnome.com/channel/jacksepticeye/stream/39795815500","222","16324","20033","11048","2946","80756","18574","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Wednesday 21st October 2020 14:54","https://sullygnome.com/channel/jacksepticeye/stream/39733071756","140","9690","11777","5820","2328","47775","15194","Ghost of Tsushima|Ghost_of_Tsushima|https://static-cdn.jtvnw.net/ttv-boxart/Ghost%20of%20Tsushima-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Wednesday 21st October 2020 00:52","https://sullygnome.com/channel/jacksepticeye/stream/39729735916","112","34524","44573","17419","8709","128180","56809","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Tuesday 20th October 2020 17:47","https://sullygnome.com/channel/jacksepticeye/stream/39726328076","237","18167","20138","11069","2767","88113","18950","Sign of Silence|Sign_of_Silence|https://static-cdn.jtvnw.net/ttv-boxart/Sign%20of%20Silence-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|In Silence|In_Silence|https://static-cdn.jtvnw.net/ttv-boxart/In%20Silence-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Monday 19th October 2020 20:56","https://sullygnome.com/channel/jacksepticeye/stream/39719778444","228","30553","35283","14660","4188","102880","27454","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Sunday 18th October 2020 18:05","https://sullygnome.com/channel/jacksepticeye/stream/39708901852","144","28968","32386","10956","4382","67133","26853","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Thursday 15th October 2020 18:04","https://sullygnome.com/channel/jacksepticeye/stream/39678757436","205","22776","29428","12288","3510","87517","21918","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Beat Saber|Beat_Saber|https://static-cdn.jtvnw.net/ttv-boxart/Beat%20Saber-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Monday 12th October 2020 17:56","https://sullygnome.com/channel/jacksepticeye/stream/39654290684","198","13989","18734","7928","2265","60596","15769","Party Animals|Party_animals|https://static-cdn.jtvnw.net/ttv-boxart/Party%20Animals-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Hades|Hades_|https://static-cdn.jtvnw.net/ttv-boxart/Hades-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Friday 9th October 2020 19:13","https://sullygnome.com/channel/jacksepticeye/stream/39626826924","271","24298","28342","13816","3070","107545","22011","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Wednesday 7th October 2020 18:13","https://sullygnome.com/channel/jacksepticeye/stream/39609599964","226","6857","7299","7071","1885","46973","12526","Hades|Hades_|https://static-cdn.jtvnw.net/ttv-boxart/Hades-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Monday 5th October 2020 18:33","https://sullygnome.com/channel/jacksepticeye/stream/39594029660","161","7691","8993","4736","1722","38250","12513","Hades|Hades_|https://static-cdn.jtvnw.net/ttv-boxart/Hades-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Friday 2nd October 2020 16:57","https://sullygnome.com/channel/jacksepticeye/stream/39564865868","152","10967","14047","4516","1642","46545","14291","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Thursday 1st October 2020 13:43","https://sullygnome.com/channel/jacksepticeye/stream/39554714316","166","14533","18381","7382","2460","53464","17821","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Wednesday 30th September 2020 18:57","https://sullygnome.com/channel/jacksepticeye/stream/39550536012","242","23814","29514","11712","2928","88492","19451","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Tuesday 29th September 2020 17:57","https://sullygnome.com/channel/jacksepticeye/stream/705171490","242","14464","16657","8811","2073","68405","14361","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Monday 28th September 2020 20:36","https://sullygnome.com/channel/jacksepticeye/stream/703791266","128","7694","8583","4208","1870","32285","12117","Hades|Hades_|https://static-cdn.jtvnw.net/ttv-boxart/Hades-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Thursday 24th September 2020 19:02","https://sullygnome.com/channel/jacksepticeye/stream/688800738","147","8656","9498","6359","2543","39044","12604","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Wednesday 23rd September 2020 18:48","https://sullygnome.com/channel/jacksepticeye/stream/683456962","296","28724","35816","21688","4337","145925","28501","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Tuesday 22nd September 2020 19:18","https://sullygnome.com/channel/jacksepticeye/stream/678290210","191","8389","10526","8132","2502","53636","15272","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Monday 21st September 2020 18:28","https://sullygnome.com/channel/jacksepticeye/stream/671321538","256","20546","25094","15636","3474","89833","19962","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Sunday 20th September 2020 23:03","https://sullygnome.com/channel/jacksepticeye/stream/666099458","191","22708","25709","13640","4196","78710","19476","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Thursday 17th September 2020 19:41","https://sullygnome.com/channel/jacksepticeye/stream/635943010","288","18793","22379","15742","3148","91374","16679","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Wednesday 16th September 2020 18:54","https://sullygnome.com/channel/jacksepticeye/stream/627934898","290","19979","25910","21434","4286","116880","22178","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Tuesday 15th September 2020 17:48","https://sullygnome.com/channel/jacksepticeye/stream/619339202","266","15836","20734","18809","4179","86390","18402","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Saturday 12th September 2020 19:37","https://sullygnome.com/channel/jacksepticeye/stream/595716898","307","13858","18094","17624","3356","81658","14537","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Tuesday 8th September 2020 17:54","https://sullygnome.com/channel/jacksepticeye/stream/560553602","320","11347","13598","15429","2805","67198","12217","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Saturday 5th September 2020 19:13","https://sullygnome.com/channel/jacksepticeye/stream/535576594","196","5436","6904","8641","2468","31119","7798","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Thursday 3rd September 2020 16:41","https://sullygnome.com/channel/jacksepticeye/stream/515297362","153","5656","6664","6465","2350","27557","9286","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grounded|Grounded|https://static-cdn.jtvnw.net/ttv-boxart/Grounded-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Tuesday 1st September 2020 18:56","https://sullygnome.com/channel/jacksepticeye/stream/499521170","183","5343","6989","9454","2908","34362","9301","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Monday 31st August 2020 17:58","https://sullygnome.com/channel/jacksepticeye/stream/489509602","136","4472","5149","4344","1737","21010","6836","Crusader Kings III|Crusader_Kings_III|https://static-cdn.jtvnw.net/ttv-boxart/Crusader%20Kings%20III-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Saturday 29th August 2020 19:05","https://sullygnome.com/channel/jacksepticeye/stream/471288178","219","7595","13871","10944","2918","41748","9997","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Thursday 27th August 2020 20:34","https://sullygnome.com/channel/jacksepticeye/stream/453530290","250","8621","9938","13438","3161","49026","10414","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Saturday 22nd August 2020 21:41","https://sullygnome.com/channel/jacksepticeye/stream/406468546","213","4949","5993","1697","452","17227","4424","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Saturday 13th June 2020 19:59","https://sullygnome.com/channel/jacksepticeye/stream/38656518128","195","5825","7195","3954","1216","0","0","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Surgeon Simulator 2|Surgeon_Simulator_2|https://static-cdn.jtvnw.net/ttv-boxart/Surgeon%20Simulator%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Friday 12th June 2020 20:27","https://sullygnome.com/channel/jacksepticeye/stream/38637473776","212","3752","4877","459","122","5779","1541","Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Saturday 30th May 2020 19:59","https://sullygnome.com/channel/jacksepticeye/stream/38383465088","345","6238","8027","10721","1864","51293","8288","Minecraft Dungeons|Minecraft_Dungeons|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft%20Dungeons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Saturday 23rd May 2020 13:29","https://sullygnome.com/channel/jacksepticeye/stream/38236980384","180","8088","9267","5385","1795","24364","7173","Animal Crossing|Animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/Animal%20Crossing-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Tuesday 19th May 2020 18:09","https://sullygnome.com/channel/jacksepticeye/stream/38158596480","320","5468","7605","9197","1672","42006","7314","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Deep Rock Galactic|Deep_Rock_Galactic|https://static-cdn.jtvnw.net/ttv-boxart/Deep%20Rock%20Galactic-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Sunday 17th May 2020 17:09","https://sullygnome.com/channel/jacksepticeye/stream/38117886704","170","4943","6375","1473","491","19920","6168","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Tabletop Simulator|Tabletop_Simulator|https://static-cdn.jtvnw.net/ttv-boxart/Tabletop%20Simulator-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Sunday 3rd May 2020 17:03","https://sullygnome.com/channel/jacksepticeye/stream/37847938112","236","5321","7418","1740","435","34645","8437","UNO|Uno|https://static-cdn.jtvnw.net/ttv-boxart/UNO-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
