"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Saturday 4th May 2019 19:26","https://sullygnome.com/channel/jacksepticeye/stream/33986372768","168","1975","2170","703","255","9173","3197","Days Gone|Days_Gone|https://static-cdn.jtvnw.net/ttv-boxart/Days%20Gone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Friday 3rd May 2019 20:03","https://sullygnome.com/channel/jacksepticeye/stream/33969952976","146","2272","2505","1104","441","12955","4643","Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Days Gone|Days_Gone|https://static-cdn.jtvnw.net/ttv-boxart/Days%20Gone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Wednesday 1st May 2019 21:00","https://sullygnome.com/channel/jacksepticeye/stream/33944985904","120","1007","1198","124","55","3641","1618","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Friday 5th April 2019 21:56","https://sullygnome.com/channel/jacksepticeye/stream/33551973264","138","1811","2002","597","265","6401","2512","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Friday 22nd March 2019 20:35","https://sullygnome.com/channel/jacksepticeye/stream/33325526976","294","1984","2593","1198","239","15701","2618","Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Friday 1st March 2019 21:15","https://sullygnome.com/channel/jacksepticeye/stream/32983635664","225","1940","2091","915","228","9014","2253","Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Wednesday 27th February 2019 22:14","https://sullygnome.com/channel/jacksepticeye/stream/32954167648","300","2708","4353","2120","424","21660","4078","Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Tuesday 19th February 2019 21:03","https://sullygnome.com/channel/jacksepticeye/stream/32822064928","311","2404","2850","2177","414","20506","3664","Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Saturday 9th February 2019 19:15","https://sullygnome.com/channel/jacksepticeye/stream/32643886528","120","2390","2955","936","416","9471","3798","Resident Evil 2|Resident_Evil_2_Remake_working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Resident%20Evil%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Friday 8th February 2019 17:53","https://sullygnome.com/channel/jacksepticeye/stream/32620995376","111","1935","2290","433","216","8576","3922","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Resident Evil 2|Resident_Evil_2_Remake_working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Resident%20Evil%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Friday 25th January 2019 22:18","https://sullygnome.com/channel/jacksepticeye/stream/32375481632","131","2290","3031","960","384","12779","4491","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
