"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"119","Tuesday 4th June 2019 18:59","https://sullygnome.com/channel/pokimane/stream/34404516848","330","5659","6652","5389","979","121183","19459","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Brawl Stars|Brawl_Stars|https://static-cdn.jtvnw.net/ttv-boxart/Brawl%20Stars-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"120","Tuesday 4th June 2019 00:28","https://sullygnome.com/channel/pokimane/stream/34395796592","151","6315","7951","1222","444","59386","18837","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Trover Saves the Universe|Trover_Saves_the_Universe|https://static-cdn.jtvnw.net/ttv-boxart/Trover%20Saves%20the%20Universe-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"121","Sunday 2nd June 2019 20:00","https://sullygnome.com/channel/pokimane/stream/34380662672","254","10271","12048","1537","361","119228","26032","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Getting Over It with Bennett Foddy|Getting_Over_It|https://static-cdn.jtvnw.net/ttv-boxart/Getting%20Over%20It%20with%20Bennett%20Foddy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"122","Saturday 1st June 2019 20:15","https://sullygnome.com/channel/pokimane/stream/34366957456","405","9297","14581","20296","2899","175414","25059","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Getting Over It with Bennett Foddy|Getting_Over_It|https://static-cdn.jtvnw.net/ttv-boxart/Getting%20Over%20It%20with%20Bennett%20Foddy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"123","Thursday 30th May 2019 19:09","https://sullygnome.com/channel/pokimane/stream/34337920224","320","8325","10652","3549","645","182402","30928","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"124","Wednesday 29th May 2019 05:48","https://sullygnome.com/channel/pokimane/stream/34317030192","131","8710","9731","1092","485","58493","22420","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"125","Sunday 26th May 2019 20:12","https://sullygnome.com/channel/pokimane/stream/34282721072","197","8228","10244","5055","1444","85467","24419","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"126","Sunday 26th May 2019 00:22","https://sullygnome.com/channel/pokimane/stream/34270242560","382","6918","8378","2476","380","134255","20654","Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|World of Warcraft|World_of_Warcraft|https://static-cdn.jtvnw.net/ttv-boxart/World%20of%20Warcraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"127","Friday 24th May 2019 20:25","https://sullygnome.com/channel/pokimane/stream/34250990672","244","6488","7774","3308","778","98226","21612","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"128","Thursday 23rd May 2019 19:22","https://sullygnome.com/channel/pokimane/stream/34236565600","517","9905","12973","3965","453","223861","25188","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|AUDICA|audica|https://static-cdn.jtvnw.net/ttv-boxart/AUDICA-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Beat Saber|Beat_Saber|https://static-cdn.jtvnw.net/ttv-boxart/Beat%20Saber-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"129","Tuesday 21st May 2019 20:55","https://sullygnome.com/channel/pokimane/stream/34212078096","229","10627","12148","930","232","107041","24209","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"130","Friday 17th May 2019 20:36","https://sullygnome.com/channel/pokimane/stream/34155842864","383","7193","9571","3230","496","149173","21861","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|RuneScape|RuneScape|https://static-cdn.jtvnw.net/ttv-boxart/RuneScape-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Old School RuneScape|Old_School_RuneScape|https://static-cdn.jtvnw.net/ttv-boxart/Old%20School%20RuneScape-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"131","Tuesday 14th May 2019 22:05","https://sullygnome.com/channel/pokimane/stream/34120431472","189","8311","11640","1255","358","88290","21992","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"132","Tuesday 14th May 2019 04:53","https://sullygnome.com/channel/pokimane/stream/34112382672","141","8221","11421","915","366","52075","17933","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"133","Saturday 11th May 2019 23:24","https://sullygnome.com/channel/pokimane/stream/34082340432","215","7216","12170","1002","267","86330","20038","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Magic: The Gathering|Magic_The_Gathering|https://static-cdn.jtvnw.net/ttv-boxart/./Magic:%20The%20Gathering-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"134","Friday 10th May 2019 01:30","https://sullygnome.com/channel/pokimane/stream/34055046064","30","8628","10292","307","409","28145","20033","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"135","Thursday 9th May 2019 19:01","https://sullygnome.com/channel/pokimane/stream/34050724864","193","6891","9016","1279","393","60455","18601","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"136","Wednesday 8th May 2019 19:02","https://sullygnome.com/channel/pokimane/stream/34038328256","297","8377","9895","1865","373","149624","26067","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"137","Tuesday 7th May 2019 20:38","https://sullygnome.com/channel/pokimane/stream/34027093824","336","7584","12344","2402","417","6341","23947","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"138","Sunday 5th May 2019 19:53","https://sullygnome.com/channel/pokimane/stream/34002496432","231","8930","11078","1071","267","104927","26231","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"139","Thursday 2nd May 2019 20:45","https://sullygnome.com/channel/pokimane/stream/33957367856","239","6483","8108","1170","292","78809","19702","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"140","Wednesday 1st May 2019 19:43","https://sullygnome.com/channel/pokimane/stream/33944088960","346","8387","11066","4970","828","138483","21951","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"141","Wednesday 1st May 2019 00:07","https://sullygnome.com/channel/pokimane/stream/33933594736","127","6652","8131","838","372","52894","20360","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"142","Monday 29th April 2019 19:37","https://sullygnome.com/channel/pokimane/stream/33917521904","352","8399","10035","2992","498","147849","23274","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|TETRIS 99|Tetris_99|https://static-cdn.jtvnw.net/ttv-boxart/TETRIS%2099-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"143","Saturday 27th April 2019 21:17","https://sullygnome.com/channel/pokimane/stream/33890387776","357","7205","10618","783","130","121196","20199","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|The Witch's House|The_Witchs_House|https://static-cdn.jtvnw.net/ttv-boxart/The%20Witch%27s%20House-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"144","Thursday 25th April 2019 19:05","https://sullygnome.com/channel/pokimane/stream/33858046784","414","7833","9784","2625","375","177401","23873","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pacify|Pacify|https://static-cdn.jtvnw.net/ttv-boxart/Pacify-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"145","Tuesday 23rd April 2019 23:49","https://sullygnome.com/channel/pokimane/stream/33833496208","145","6438","9592","330","132","57819","19939","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"146","Sunday 21st April 2019 18:18","https://sullygnome.com/channel/pokimane/stream/33800007664","506","12405","16330","2319","272","246253","28970","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"147","Wednesday 17th April 2019 20:57","https://sullygnome.com/channel/pokimane/stream/33738072864","182","7849","9730","1124","374","76255","25418","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"148","Tuesday 16th April 2019 20:33","https://sullygnome.com/channel/pokimane/stream/33722808512","191","9992","11416","866","266","0","30235","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"149","Sunday 14th April 2019 13:49","https://sullygnome.com/channel/pokimane/stream/33686557392","130","22912","29333","2687","1194","126502","43573","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"150","Thursday 11th April 2019 10:58","https://sullygnome.com/channel/pokimane/stream/33636057264","556","17856","24713","4343","469","677945","73291","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"151","Tuesday 9th April 2019 11:25","https://sullygnome.com/channel/pokimane/stream/33608146720","604","14998","21229","4185","408","350316","32656","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"152","Sunday 7th April 2019 22:08","https://sullygnome.com/channel/pokimane/stream/33587967904","51","8132","10766","128","128","35585","18608","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"153","Thursday 4th April 2019 20:00","https://sullygnome.com/channel/pokimane/stream/33535580144","225","7818","10176","2143","535","103087","23347","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"154","Wednesday 3rd April 2019 19:29","https://sullygnome.com/channel/pokimane/stream/33521173424","375","8303","18752","2557","409","293431","46948","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Risk of Rain 2|Risk_of_Rain_2|https://static-cdn.jtvnw.net/ttv-boxart/Risk%20of%20Rain%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"155","Monday 1st April 2019 20:23","https://sullygnome.com/channel/pokimane/stream/33492595632","351","8284","10558","2529","421","131932","21988","Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"156","Sunday 31st March 2019 20:30","https://sullygnome.com/channel/pokimane/stream/33478320096","224","6958","8159","1203","320","92286","22757","Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"157","Friday 29th March 2019 19:00","https://sullygnome.com/channel/pokimane/stream/33439043120","734","10142","13286","5273","430","315036","25136","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"158","Wednesday 27th March 2019 16:04","https://sullygnome.com/channel/pokimane/stream/33406370736","325","7200","11152","3434","624","169397","29503","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"159","Tuesday 26th March 2019 19:30","https://sullygnome.com/channel/pokimane/stream/33393680784","345","9015","11965","2806","467","157082","24676","Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"160","Sunday 24th March 2019 19:22","https://sullygnome.com/channel/pokimane/stream/33363137536","157","7920","9861","2330","847","79762","25469","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"161","Saturday 23rd March 2019 20:25","https://sullygnome.com/channel/pokimane/stream/33345027632","364","10175","12354","3731","596","191772","28188","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Grand Theft Auto V|Grand_Theft_Auto_V|https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
