"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Sunday 8th December 2019 20:08","https://sullygnome.com/channel/pokimane/stream/36377667152","366","14193","17366","4177","668","207301","31718","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Friday 6th December 2019 20:06","https://sullygnome.com/channel/pokimane/stream/36362892752","293","12007","14733","3350","670","152570","28461","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Thursday 5th December 2019 20:20","https://sullygnome.com/channel/pokimane/stream/36356518016","249","12660","16703","2666","627","131346","28618","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Wednesday 4th December 2019 21:53","https://sullygnome.com/channel/pokimane/stream/36350667904","216","20683","26510","3916","1044","171331","39129","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Saturday 30th November 2019 21:08","https://sullygnome.com/channel/pokimane/stream/36324583168","231","13476","16323","9679","2419","134451","29773","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Friday 29th November 2019 21:10","https://sullygnome.com/channel/pokimane/stream/36317478432","259","9112","12184","1897","421","118389","23776","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|I Love You, Colonel Sanders! A Finger Lickin' Good Dating Simulator|I_Love_You_Colonel_Sanders_a_Finger_Lickin_Good_Dating_Simulator|https://static-cdn.jtvnw.net/ttv-boxart/I%20Love%20You,%20Colonel%20Sanders%21%20A%20Finger%20Lickin%27%20Good%20Dating%20Simulator-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Thursday 28th November 2019 23:01","https://sullygnome.com/channel/pokimane/stream/36312001760","163","15022","20952","2435","885","109940","35386","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Wednesday 27th November 2019 21:12","https://sullygnome.com/channel/pokimane/stream/36304852528","422","11908","14417","4192","598","174055","23812","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Monday 25th November 2019 23:54","https://sullygnome.com/channel/pokimane/stream/36291877424","155","8337","10532","1479","537","60052","21837","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Sunday 24th November 2019 20:26","https://sullygnome.com/channel/pokimane/stream/36284094736","483","12437","13779","4891","611","223630","26749","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Friday 22nd November 2019 19:56","https://sullygnome.com/channel/pokimane/stream/36268409728","438","9349","11655","2427","323","170167","21596","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Thursday 21st November 2019 20:23","https://sullygnome.com/channel/pokimane/stream/36262005584","321","10553","11890","1521","289","129426","22681","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Wednesday 20th November 2019 22:55","https://sullygnome.com/channel/pokimane/stream/36256582416","184","34302","50330","2542","847","1708349","569449","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Tuesday 19th November 2019 22:21","https://sullygnome.com/channel/pokimane/stream/36250065600","308","10712","12639","4214","802","148014","28193","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Tuesday 19th November 2019 01:45","https://sullygnome.com/channel/pokimane/stream/36245060672","195","10887","14576","2255","644","113425","32407","Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Monday 18th November 2019 23:36","https://sullygnome.com/channel/pokimane/stream/36244234192","98","17785","27936","5708","3261","10174","52820","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pokémon Sword/Shield|Pokemon_for_Nintendo_Switch_Working_Title_|https://static-cdn.jtvnw.net/ttv-boxart/Pok%C3%A9mon%20Sword/Shield-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Friday 15th November 2019 11:15","https://sullygnome.com/channel/pokimane/stream/36218514288","210","11511","16749","2360","629","95330","25421","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Wednesday 13th November 2019 04:09","https://sullygnome.com/channel/pokimane/stream/36203818960","365","17827","24525","4839","774","166070","24712","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Wednesday 6th November 2019 21:03","https://sullygnome.com/channel/pokimane/stream/36159573296","296","10067","12974","3833","766","120499","22446","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Monday 4th November 2019 21:24","https://sullygnome.com/channel/pokimane/stream/36145200880","245","9123","11101","2366","556","113891","25100","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Monday 4th November 2019 02:12","https://sullygnome.com/channel/pokimane/stream/36140479856","182","17537","20593","2311","770","80266","26755","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Saturday 2nd November 2019 19:37","https://sullygnome.com/channel/pokimane/stream/36128996352","22","10180","12337","145","290","0","0","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Thursday 31st October 2019 19:18","https://sullygnome.com/channel/pokimane/stream/36112780320","371","11747","14923","3524","563","214304","32796","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Wednesday 30th October 2019 20:19","https://sullygnome.com/channel/pokimane/stream/36105845296","310","11620","13736","811","154","116212","22135","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Tuesday 22nd October 2019 19:47","https://sullygnome.com/channel/pokimane/stream/36041844672","118","11977","15199","710","355","63889","27303","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Sunday 20th October 2019 19:28","https://sullygnome.com/channel/pokimane/stream/36026027136","241","12199","14723","2305","576","124710","31177","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Friday 18th October 2019 19:10","https://sullygnome.com/channel/pokimane/stream/36005962576","259","14625","21272","2679","595","222154","49367","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Thursday 17th October 2019 19:39","https://sullygnome.com/channel/pokimane/stream/35997120944","260","10684","15393","2165","481","114554","23552","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Tuesday 15th October 2019 19:57","https://sullygnome.com/channel/pokimane/stream/35978887936","452","10028","12845","4581","610","187762","25034","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Legends of Runeterra|Legends_of_Runeterra|https://static-cdn.jtvnw.net/ttv-boxart/Legends%20of%20Runeterra-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Sunday 13th October 2019 23:45","https://sullygnome.com/channel/pokimane/stream/35961735632","180","13205","15503","3224","992","144853","40419","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Saturday 12th October 2019 19:37","https://sullygnome.com/channel/pokimane/stream/35948379296","307","16435","22658","4424","842","212834","36919","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Thursday 10th October 2019 19:04","https://sullygnome.com/channel/pokimane/stream/35928081088","280","9424","12205","1867","373","127760","23713","Portal 2|Portal_2|https://static-cdn.jtvnw.net/ttv-boxart/Portal%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Tuesday 8th October 2019 17:41","https://sullygnome.com/channel/pokimane/stream/35908805360","348","8424","9385","1961","326","120915","20152","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Portal 2|Portal_2|https://static-cdn.jtvnw.net/ttv-boxart/Portal%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Monday 7th October 2019 18:22","https://sullygnome.com/channel/pokimane/stream/35900099168","322","9925","13039","2082","378","140714","25584","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Untitled Goose Game|Untitled_Goose_Game|https://static-cdn.jtvnw.net/ttv-boxart/Untitled%20Goose%20Game-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Saturday 5th October 2019 19:17","https://sullygnome.com/channel/pokimane/stream/35880412896","207","11190","12852","1231","351","93855","23027","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Tuesday 1st October 2019 19:30","https://sullygnome.com/channel/pokimane/stream/35840277168","270","5537","7252","1059","222","92375","19447","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Saturday 28th September 2019 21:15","https://sullygnome.com/channel/pokimane/stream/35810608960","60","9266","11905","557","445","55029","31187","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Saturday 28th September 2019 18:40","https://sullygnome.com/channel/pokimane/stream/35809011696","124","8067","9457","1295","575","4695","39043","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Friday 27th September 2019 18:09","https://sullygnome.com/channel/pokimane/stream/35796849104","50","13215","15967","439","439","60285","30157","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Tuesday 24th September 2019 18:41","https://sullygnome.com/channel/pokimane/stream/35767667168","243","7479","8636","1004","236","81955","19283","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Portal 2|Portal_2|https://static-cdn.jtvnw.net/ttv-boxart/Portal%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Monday 23rd September 2019 19:01","https://sullygnome.com/channel/pokimane/stream/35758198544","223","9337","10753","1350","360","113689","29442","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Saturday 21st September 2019 21:43","https://sullygnome.com/channel/pokimane/stream/35737480224","361","8686","9847","3238","539","139392","22346","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Portal 2|Portal_2|https://static-cdn.jtvnw.net/ttv-boxart/Portal%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Friday 20th September 2019 19:00","https://sullygnome.com/channel/pokimane/stream/35722850400","239","7780","9442","1577","394","111913","25893","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Borderlands 3|Borderlands_3|https://static-cdn.jtvnw.net/ttv-boxart/Borderlands%203-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Thursday 19th September 2019 18:45","https://sullygnome.com/channel/pokimane/stream/35711663088","285","7975","8994","1566","313","104392","19575","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Portal|Portal|https://static-cdn.jtvnw.net/ttv-boxart/Portal-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Wednesday 18th September 2019 18:09","https://sullygnome.com/channel/pokimane/stream/35701137616","245","10211","13579","1842","433","127837","27730","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Monday 16th September 2019 20:00","https://sullygnome.com/channel/pokimane/stream/35681696736","375","8147","9878","4646","714","160940","24760","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Sunday 15th September 2019 19:27","https://sullygnome.com/channel/pokimane/stream/35671615392","332","10178","14499","3118","542","157346","24312","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pogo|Pogo|https://static-cdn.jtvnw.net/ttv-boxart/Pogo-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Getting Over It with Bennett Foddy|Getting_Over_It|https://static-cdn.jtvnw.net/ttv-boxart/Getting%20Over%20It%20with%20Bennett%20Foddy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Friday 13th September 2019 20:56","https://sullygnome.com/channel/pokimane/stream/35647287616","258","7430","9689","1997","443","91650","20366","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|SOMA|SOMA|https://static-cdn.jtvnw.net/ttv-boxart/SOMA-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Thursday 12th September 2019 19:20","https://sullygnome.com/channel/pokimane/stream/35634933696","640","11205","19165","9470","880","276174","25091","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Wednesday 11th September 2019 18:25","https://sullygnome.com/channel/pokimane/stream/35623892496","245","7952","9677","3489","820","105699","22669","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Sunday 8th September 2019 17:59","https://sullygnome.com/channel/pokimane/stream/35592129936","300","12712","15485","5973","1194","189746","35127","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Friday 6th September 2019 19:28","https://sullygnome.com/channel/pokimane/stream/35566632400","331","7508","9666","3347","582","136704","22275","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Wednesday 4th September 2019 21:17","https://sullygnome.com/channel/pokimane/stream/35545951888","357","8987","13943","6891","1148","171165","28527","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Tuesday 3rd September 2019 20:12","https://sullygnome.com/channel/pokimane/stream/35534511760","197","8154","9260","2031","624","93247","23998","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Tuesday 3rd September 2019 01:45","https://sullygnome.com/channel/pokimane/stream/35526519088","60","13223","14234","1348","1078","33525","26820","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Sunday 1st September 2019 17:40","https://sullygnome.com/channel/pokimane/stream/35510112192","364","11616","13789","5006","834","179757","28707","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Friday 30th August 2019 19:26","https://sullygnome.com/channel/pokimane/stream/35486329392","243","12930","16344","2727","641","154930","36454","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
