"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"53","Sunday 9th August 2020 18:59","https://sullygnome.com/channel/wilbursoot/stream/285245506","105","13287","14285","2454","1402","24715","12093","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Friday 7th August 2020 19:13","https://sullygnome.com/channel/wilbursoot/stream/268045394","151","10489","16587","3906","1562","45394","15886","Ultimate Chicken Horse|Ultimate_Chicken_Horse|https://static-cdn.jtvnw.net/ttv-boxart/Ultimate%20Chicken%20Horse-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Thursday 6th August 2020 20:45","https://sullygnome.com/channel/wilbursoot/stream/259678706","0","17047","17047","0","0","0","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Sunday 2nd August 2020 18:14","https://sullygnome.com/channel/wilbursoot/stream/221084130","45","14778","17198","1133","1510","17261","23014","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Thursday 30th July 2020 20:09","https://sullygnome.com/channel/wilbursoot/stream/195898434","50","20560","24664","2587","2587","24676","20022","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Wednesday 29th July 2020 19:20","https://sullygnome.com/channel/wilbursoot/stream/185788946","114","14030","16920","3623","1811","40458","15792","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Friday 24th July 2020 17:33","https://sullygnome.com/channel/wilbursoot/stream/136904482","86","12350","13719","2088","1392","25707","11970","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Thursday 23rd July 2020 20:38","https://sullygnome.com/channel/wilbursoot/stream/129828306","96","11136","14108","2141","1223","30732","15113","Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Saturday 18th July 2020 18:52","https://sullygnome.com/channel/wilbursoot/stream/81541810","187","11273","14374","4057","1248","52733","14515","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Monday 13th July 2020 21:17","https://sullygnome.com/channel/wilbursoot/stream/37029042","72","16370","17118","1611","1288","23443","13524","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Sunday 12th July 2020 18:40","https://sullygnome.com/channel/wilbursoot/stream/26768994","94","5971","7496","1727","986","23189","11180","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Friday 10th July 2020 20:29","https://sullygnome.com/channel/wilbursoot/stream/39223855168","150","14646","17391","3434","1526","29331","11940","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Thursday 9th July 2020 17:30","https://sullygnome.com/channel/wilbursoot/stream/39210469632","59","8416","8681","977","977","19816","15684","GeoGuessr|GeoGuessr|https://static-cdn.jtvnw.net/ttv-boxart/GeoGuessr-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Thursday 2nd July 2020 17:02","https://sullygnome.com/channel/wilbursoot/stream/39055564016","57","10805","13154","1553","1553","14752","8038","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Monday 29th June 2020 17:42","https://sullygnome.com/channel/wilbursoot/stream/38988971296","92","10626","12924","1816","1037","20333","9268","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Wednesday 24th June 2020 19:55","https://sullygnome.com/channel/wilbursoot/stream/38874708160","94","7480","9488","2248","1284","23400","9812","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
