"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"133","Monday 11th May 2020 16:59","https://sullygnome.com/channel/philza/stream/37991011680","285","4714","5223","788","165","25334","4948","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"134","Sunday 10th May 2020 17:00","https://sullygnome.com/channel/philza/stream/1534665889","374","4575","6335","1852","296","34669","5216","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"135","Saturday 9th May 2020 16:59","https://sullygnome.com/channel/philza/stream/37961489760","345","4039","4555","809","140","23147","4025","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"136","Friday 8th May 2020 16:59","https://sullygnome.com/channel/philza/stream/37938920864","375","4420","4831","1252","200","32042","4871","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"137","Wednesday 6th May 2020 16:59","https://sullygnome.com/channel/philza/stream/37897558720","465","3984","5246","1219","157","33347","4256","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"138","Monday 4th May 2020 16:59","https://sullygnome.com/channel/philza/stream/37864076640","360","5272","5887","1558","259","34395","5354","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"139","Saturday 2nd May 2020 16:59","https://sullygnome.com/channel/philza/stream/37830029008","300","4386","4851","920","184","25247","4682","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"140","Friday 1st May 2020 16:57","https://sullygnome.com/channel/philza/stream/1423837841","452","4112","5221","1294","166","34223","4415","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"141","Wednesday 29th April 2020 17:00","https://sullygnome.com/channel/philza/stream/1390436481","494","4715","6073","2021","244","41429","4941","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"142","Monday 27th April 2020 22:37","https://sullygnome.com/channel/philza/stream/1366975393","37","2994","3199","127","169","12942","17256","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
