"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"87","Thursday 30th July 2020 17:00","https://sullygnome.com/channel/philza/stream/193448930","269","3898","4454","962","213","24379","4942","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Wednesday 29th July 2020 17:00","https://sullygnome.com/channel/philza/stream/183931554","269","4047","4950","1070","237","25362","5324","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Monday 27th July 2020 16:56","https://sullygnome.com/channel/philza/stream/164849698","303","3849","4324","1104","210","26951","4713","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Friday 24th July 2020 16:59","https://sullygnome.com/channel/philza/stream/136499042","345","4143","5029","1224","212","29946","4869","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Wednesday 22nd July 2020 16:59","https://sullygnome.com/channel/philza/stream/117446146","315","4063","4560","966","184","27093","4604","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Monday 20th July 2020 16:59","https://sullygnome.com/channel/philza/stream/98528978","285","4412","4837","1032","217","25198","5304","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Saturday 18th July 2020 18:46","https://sullygnome.com/channel/philza/stream/81476274","238","4547","6895","1151","287","31649","7173","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Friday 17th July 2020 16:59","https://sullygnome.com/channel/philza/stream/70980626","360","4860","6229","1743","290","35890","5753","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Wednesday 15th July 2020 16:59","https://sullygnome.com/channel/philza/stream/52028946","315","4245","4665","872","166","24977","4400","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Monday 13th July 2020 17:00","https://sullygnome.com/channel/philza/stream/2179161249","329","4962","6701","1377","250","34885","5894","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Sunday 12th July 2020 18:44","https://sullygnome.com/channel/philza/stream/2161672433","120","925","997","30","15","4390","1730","Monster Hunter: World|Monster_Hunter_World|https://static-cdn.jtvnw.net/ttv-boxart/./Monster%20Hunter:%20World-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Sunday 12th July 2020 17:09","https://sullygnome.com/channel/philza/stream/2160291089","80","1182","1450","113","75","6716","3141","Monster Hunter: World|Monster_Hunter_World|https://static-cdn.jtvnw.net/ttv-boxart/./Monster%20Hunter:%20World-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Saturday 11th July 2020 16:00","https://sullygnome.com/channel/philza/stream/2139858705","359","4072","5422","1154","192","28528","4410","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Friday 10th July 2020 16:59","https://sullygnome.com/channel/philza/stream/39222433360","240","5172","5786","932","233","24011","5180","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
